Component 1,Component 2
0.36793436073427649,0.55915143985975047
0.44562240447616713,0.3838761731581673
0.12620882940538131,0.1500915294663234
0.089644550572087062,-0.11426923567208952
-0.13773172383851939,-0.26390133202179106
0.19152432441490086,-0.08114601103086741
0.48848646393225731,-0.78442031633165765
0.073376857643698959,-0.086860947288669749
0.41909615833332248,-0.60003128313366971
0.43586482165911838,0.031426120617722382
0.037918423121430844,-0.045918835743620462
-0.16870452125972596,0.3511537687388212
0.037918423121430879,-0.045918835743620462
0.072813446657415862,-0.28466942084375996
-0.86298285756074411,0.096516407459096593
0.30826342525414996,-0.32280102816820433
-0.54649478529044282,-0.48263613837254166
-0.13773172383851931,-0.26390133202179117
0.54688614015271131,0.22497938154379526
-0.46202833305273466,-0.62095447741425058
-0.0038720281834668498,0.20249699087686163
-0.32549214298509171,-0.11066525442367614
-0.06223638736182277,-0.22118961629126258
-0.6398464531606245,0.87027931601598674
0.21876986355520059,-0.34153424342379246
0.18460253643324351,-0.60908212619412438
-0.13325266865402685,-0.26479395364386504
0.64872807010942324,0.36218334902790877
-0.06223638736182277,-0.22118961629126258
-0.14680444268886808,-0.17475524717121191
-0.13773172383851931,-0.26390133202179117
0.12620882940538139,0.1500915294663234
-0.0038720281834668541,0.20249699087686163
-0.10454178883744637,-0.34018335203691702
0.3679343607342766,0.55915143985975035
-0.083702304768559666,0.27496647770686256
-0.098110923389244584,0.24494110779505168
0.64872807010942324,0.36218334902790883
0.11741801333817585,0.069352611486215743
0.59322187849521602,-0.34575370446567066
0.40486259141856135,-0.013030849705981251
0.12620882940538136,0.15009152946632337
-0.27243136358684561,-0.13860043520380866
0.0095892397759622331,-0.37660082905446274
0.55804772664616653,-0.25093809502085185
-0.31616510418589006,-0.52378146489677979
0.19432349015627831,-0.050335844314834254
0.67693334886861056,0.14688546532646779
0.40486259141856129,-0.013030849705981251
0.40541738670071831,-0.050538878590529135
0.56174860394165194,0.044708158792757656
0.7657016875853172,0.24200726024241737
-0.3254921429850916,-0.11066525442367604
0.84897149126084592,-0.028575172269244855
0.12620882940538136,0.15009152946632337
-0.5287595608647756,-0.30749880799021428
0.045709735502862794,0.13909705970701222
-0.06405157952380891,-0.46165135366408777
-0.079961979295896365,0.017219609084036927
-0.34817089458649142,-0.14009270222407824
0.2000908997365107,-0.10401943597739738
0.0095892397759622609,-0.37660082905446279
0.44562240447616752,0.3838761731581678
-0.20535758713786784,-0.19275502045055543
0.19640323246647615,0.058108376397055114
-0.86298285756074455,0.096516407459096509
-0.13773172383851939,-0.263901332021791
-0.34817089458649159,-0.14009270222407827
-0.13773172383851939,-0.263901332021791
0.31095854333258693,-0.13238128306402647
-0.13325266865402682,-0.26479395364386504
-0.32549214298509183,-0.11066525442367608
-0.26938347187433825,-0.53091230521702271
0.079501434047297287,-0.087957184025735713
0.76570168758531798,0.24200726024241603
-0.55552014062728627,0.48286424011044121
-0.46202833305273444,-0.62095447741425103
0.30826342525415001,-0.32280102816820455
0.36793436073427666,0.55915143985975035
0.33198598033260263,0.030501621908063211
-0.17132822952349455,0.84919075087838136
-0.86298285756074455,0.09651640745909644
0.022098413409430528,0.4192093923979352
-0.0038720281834668285,0.20249699087686149
0.75466926021653524,-0.15825959609088233
0.013547415694603448,0.25514057483164548
-0.6398461814196903,0.87027951502841572
0.074368665836460318,0.73672802376846069
-0.55351944543492537,0.20529057377298943
0.3300505832459496,-0.035972300159687033
0.57835024667681945,-0.29124706786315047
0.11741801333817575,0.069352611486215798
-0.19115565852836297,0.75329069004772387
0.33889015148196339,0.16245589601600291
-0.24101345684183459,0.21218482264711222
0.21876986355520081,-0.34153424342379207
0.52947584611483156,0.099806847696957177
-0.42717435327025144,0.13081857396809907
0.19432349015627834,-0.050335844314834254
0.37406230778410837,-0.4280803591340766
0.022098413409430539,0.41920939239793537
0.29547535081064902,0.082881524900301679
-0.11403242496258684,-0.76520745817598723
0.33889015148196344,0.16245589601600291
0.6487280701094239,0.36218334902790911
0.24954736315047094,-0.28009592611875422
-0.20700933563530485,-0.11292971536462316
0.33198598033260246,0.030501621908063221
0.29640593959267769,0.33289677627096875
-0.0038720281834668442,0.20249699087686163
-0.55351944548770582,0.20529057363355896
0.25657330068788703,0.38525001745055965
0.21876986355520081,-0.34153424342379196
0.03252573457051678,-0.25155635880505717
-0.83808786027026672,-0.31829384106327074
-0.86298285756074455,0.096516407459096412
-0.86298285756074455,0.096516407459096398
0.074059803018330553,0.74152426703578211
-0.13325266865402671,-0.26479395364386504
-0.39890781526378755,-0.10843463671816786
-0.5548757381321523,-0.012462105948567977
0.36793436073427688,0.55915143985975035
0.16018413704495335,-0.0084152152980244942
-0.25435544674807437,-0.19655930538625524
-0.56088814406150767,-0.46185341537204999
0.37627775654835927,0.084991998297887117
0.65213282479535684,0.19493691551834547
0.024676459679193016,-0.025467371379903389
0.024676459679193005,-0.025467371379903413
0.19432349015627828,-0.050335844314834288
-0.74743667573905348,-0.31254922373291233
-0.63984637061511807,0.87027937646910147
-0.0038720281834668515,0.2024969908768614
0.06622555943873451,0.43917669853087254
0.28133015798513095,0.064959315382791608
0.26707204298117587,-0.38580311048548399
0.1601841370449533,-0.0084152152980245011
0.45278857518952637,0.029106483230340093
